NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
6,Município,1017,Toneladas,..,1300839,Caapiranga - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1194,1300839,Caapiranga - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,143,1300839,Caapiranga - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1300904,Canutama - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6877,1300904,Canutama - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,327,1300904,Canutama - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301001,Carauari - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,12759,1301001,Carauari - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,806,1301001,Carauari - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301100,Careiro - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,14828,1301100,Careiro - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,830,1301100,Careiro - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301159,Careiro da Várzea - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,12880,1301159,Careiro da Várzea - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,537,1301159,Careiro da Várzea - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301209,Coari - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,13824,1301209,Coari - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1322,1301209,Coari - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301308,Codajás - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,10813,1301308,Codajás - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1000,1301308,Codajás - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301407,Eirunepé - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6121,1301407,Eirunepé - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1079,1301407,Eirunepé - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301506,Envira - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,9820,1301506,Envira - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1295,1301506,Envira - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301605,Fonte Boa - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3752,1301605,Fonte Boa - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,221,1301605,Fonte Boa - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301654,Guajará - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1914,1301654,Guajará - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,103,1301654,Guajará - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301704,Humaitá - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,97806,1301704,Humaitá - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,11313,1301704,Humaitá - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301803,Ipixuna - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2844,1301803,Ipixuna - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,272,1301803,Ipixuna - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301852,Iranduba - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5914,1301852,Iranduba - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,257,1301852,Iranduba - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301902,Itacoatiara - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,129036,1301902,Itacoatiara - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,2718,1301902,Itacoatiara - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301951,Itamarati - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6940,1301951,Itamarati - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,306,1301951,Itamarati - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302009,Itapiranga - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,12222,1302009,Itapiranga - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,620,1302009,Itapiranga - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302108,Japurá - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3818,1302108,Japurá - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,308,1302108,Japurá - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302207,Juruá - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1684,1302207,Juruá - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,115,1302207,Juruá - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302306,Jutaí - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,10820,1302306,Jutaí - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,889,1302306,Jutaí - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302405,Lábrea - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,20505,1302405,Lábrea - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1370,1302405,Lábrea - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302504,Manacapuru - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,94611,1302504,Manacapuru - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,10525,1302504,Manacapuru - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302553,Manaquiri - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,15744,1302553,Manaquiri - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,967,1302553,Manaquiri - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302603,Manaus - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4701,1302603,Manaus - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,267,1302603,Manaus - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302702,Manicoré - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,97200,1302702,Manicoré - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,6300,1302702,Manicoré - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302801,Maraã - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,685,1302801,Maraã - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,44,1302801,Maraã - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302900,Maués - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,23690,1302900,Maués - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1628,1302900,Maués - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303007,Nhamundá - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,7537,1303007,Nhamundá - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,502,1303007,Nhamundá - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303106,Nova Olinda do Norte - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,23928,1303106,Nova Olinda do Norte - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1600,1303106,Nova Olinda do Norte - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303205,Novo Airão - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5025,1303205,Novo Airão - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,203,1303205,Novo Airão - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303304,Novo Aripuanã - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,21231,1303304,Novo Aripuanã - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1300,1303304,Novo Aripuanã - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303403,Parintins - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,12748,1303403,Parintins - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,656,1303403,Parintins - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303502,Pauini - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,15843,1303502,Pauini - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1035,1303502,Pauini - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303536,Presidente Figueiredo - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,76753,1303536,Presidente Figueiredo - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,4824,1303536,Presidente Figueiredo - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303569,Rio Preto da Eva - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2940,1303569,Rio Preto da Eva - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,216,1303569,Rio Preto da Eva - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303601,Santa Isabel do Rio Negro - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,11042,1303601,Santa Isabel do Rio Negro - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,770,1303601,Santa Isabel do Rio Negro - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303700,Santo Antônio do Içá - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,7042,1303700,Santo Antônio do Içá - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,172,1303700,Santo Antônio do Içá - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303809,São Gabriel da Cachoeira - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1202,1303809,São Gabriel da Cachoeira - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,112,1303809,São Gabriel da Cachoeira - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303908,São Paulo de Olivença - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2269,1303908,São Paulo de Olivença - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,89,1303908,São Paulo de Olivença - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303957,São Sebastião do Uatumã - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6521,1303957,São Sebastião do Uatumã - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,664,1303957,São Sebastião do Uatumã - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1304005,Silves - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,11103,1304005,Silves - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1445,1304005,Silves - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1304062,Tabatinga - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4835,1304062,Tabatinga - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,148,1304062,Tabatinga - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1304104,Tapauá - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,53282,1304104,Tapauá - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,2725,1304104,Tapauá - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1304203,Tefé - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,113211,1304203,Tefé - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,9291,1304203,Tefé - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1304237,Tonantins - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,10519,1304237,Tonantins - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,248,1304237,Tonantins - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1304260,Uarini - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,100835,1304260,Uarini - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,6002,1304260,Uarini - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1304302,Urucará - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,7637,1304302,Urucará - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,501,1304302,Urucará - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1304401,Urucurituba - AM,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2748,1304401,Urucurituba - AM,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,175,1304401,Urucurituba - AM,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400027,Amajari - RR,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,34009,1400027,Amajari - RR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,3295,1400027,Amajari - RR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400050,Alto Alegre - RR,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,406637,1400050,Alto Alegre - RR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,41276,1400050,Alto Alegre - RR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400100,Boa Vista - RR,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,371845,1400100,Boa Vista - RR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,36969,1400100,Boa Vista - RR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400159,Bonfim - RR,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,456492,1400159,Bonfim - RR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,38093,1400159,Bonfim - RR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400175,Cantá - RR,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,55437,1400175,Cantá - RR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,5165,1400175,Cantá - RR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400209,Caracaraí - RR,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,11509,1400209,Caracaraí - RR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1099,1400209,Caracaraí - RR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400233,Caroebe - RR,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5127,1400233,Caroebe - RR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,245,1400233,Caroebe - RR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400282,Iracema - RR,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,30859,1400282,Iracema - RR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,3076,1400282,Iracema - RR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400308,Mucajaí - RR,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,54868,1400308,Mucajaí - RR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,5090,1400308,Mucajaí - RR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400407,Normandia - RR,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,36952,1400407,Normandia - RR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,3120,1400407,Normandia - RR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400456,Pacaraima - RR,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5753,1400456,Pacaraima - RR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,507,1400456,Pacaraima - RR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400472,Rorainópolis - RR,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5912,1400472,Rorainópolis - RR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,420,1400472,Rorainópolis - RR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400506,São João da Baliza - RR,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1444,1400506,São João da Baliza - RR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,100,1400506,São João da Baliza - RR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400605,São Luiz - RR,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2063,1400605,São Luiz - RR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,110,1400605,São Luiz - RR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400704,Uiramutã - RR,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,9454,1400704,Uiramutã - RR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,715,1400704,Uiramutã - RR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1500107,Abaetetuba - PA,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,31687,1500107,Abaetetuba - PA,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,2395,1500107,Abaetetuba - PA,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1500131,Abel Figueiredo - PA,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,56685,1500131,Abel Figueiredo - PA,2022,2022,215,Valor da produção,0,Total
